phrase_id,raag,phrase,clip_id,video,t0,t1,cost,pitch_cost,orn_frac,gap_frac
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk4.mp3,Nh9dUYUgf8Y,15.73,16.57,1.24,1.112,0.128,0.0
Shree#4,Shree,`r N d P,Shree/train_[SCjQC_Bwwdw]_chunk3.mp3,SCjQC_Bwwdw,14.12,14.44,1.261,1.094,0.0,0.167
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk0.mp3,GM3CVRpZlNI,16.02,16.68,1.319,1.319,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk4.mp3,Ub1m8mVxvT0,0.46,1.17,1.34,0.955,0.385,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk2.mp3,GM3CVRpZlNI,8.55,9.23,1.418,1.181,0.158,0.079
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk0.mp3,cPwiWDJa9OA,3.43,4.64,1.46,0.0,0.46,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk4.mp3,YyJuFUz-kro,9.81,10.12,1.5,1.5,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk3.mp3,GM3CVRpZlNI,8.57,9.28,1.531,1.531,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk1.mp3,8xKjNTc8MGI,11.52,12.09,1.563,0.563,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk3.mp3,cPwiWDJa9OA,8.11,8.57,1.575,0.295,0.28,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk1.mp3,cPwiWDJa9OA,0.6,0.94,1.589,1.589,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk4.mp3,1EcRrZvc52o,6.04,6.51,1.618,0.618,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk4.mp3,YyJuFUz-kro,14.42,14.86,1.627,0.627,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk4.mp3,1EcRrZvc52o,14.06,14.58,1.646,0.431,0.214,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk3.mp3,cPwiWDJa9OA,7.06,7.52,1.691,0.345,0.269,0.077
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk3.mp3,GM3CVRpZlNI,10.42,11.54,1.719,1.719,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk3.mp3,cPwiWDJa9OA,13.62,14.04,1.739,1.489,0.25,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk1.mp3,YyJuFUz-kro,13.8,14.2,1.827,1.827,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk3.mp3,cPwiWDJa9OA,10.38,10.83,1.831,0.511,0.32,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk1.mp3,Nh9dUYUgf8Y,1.87,2.29,1.862,1.862,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk1.mp3,Nh9dUYUgf8Y,1.87,3.32,1.862,1.862,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk0.mp3,pj--WoH0bow,3.38,3.68,1.892,1.892,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk3.mp3,cPwiWDJa9OA,12.3,12.87,1.894,0.55,0.344,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk4.mp3,Nh9dUYUgf8Y,19.2,19.48,1.994,1.994,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk4.mp3,8xKjNTc8MGI,16.25,16.69,2.137,1.137,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk0.mp3,Ub1m8mVxvT0,13.8,14.19,2.205,2.205,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk1.mp3,cPwiWDJa9OA,4.87,5.33,2.213,2.039,0.174,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk3.mp3,8xKjNTc8MGI,11.61,11.89,2.237,1.237,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk2.mp3,Ub1m8mVxvT0,3.86,4.28,2.255,2.255,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk2.mp3,Nh9dUYUgf8Y,12.84,13.14,2.275,2.212,0.0,0.062
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk1.mp3,8xKjNTc8MGI,16.39,16.8,2.331,2.113,0.217,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk0.mp3,GM3CVRpZlNI,11.36,11.77,2.332,1.269,0.0,0.062
Shree#4,Shree,`r N d P,Shree/train_[SCjQC_Bwwdw]_chunk4.mp3,SCjQC_Bwwdw,18.28,18.6,2.356,1.356,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk0.mp3,8xKjNTc8MGI,17.85,18.36,2.358,1.013,0.345,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk0.mp3,GM3CVRpZlNI,11.0,11.34,2.369,1.369,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk2.mp3,cPwiWDJa9OA,3.79,4.2,2.375,0.245,0.13,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk4.mp3,8xKjNTc8MGI,9.69,10.15,2.379,1.263,0.115,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk3.mp3,GM3CVRpZlNI,16.84,17.26,2.381,1.381,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk0.mp3,Ub1m8mVxvT0,10.74,11.08,2.43,2.272,0.158,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk3.mp3,8xKjNTc8MGI,0.0,0.41,2.437,1.437,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk3.mp3,GM3CVRpZlNI,17.26,17.56,2.481,1.481,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk4.mp3,8xKjNTc8MGI,3.54,3.91,2.513,1.513,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk3.mp3,1EcRrZvc52o,16.2,16.6,2.518,1.518,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[SCjQC_Bwwdw]_chunk1.mp3,SCjQC_Bwwdw,5.56,5.85,2.556,1.556,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk4.mp3,pj--WoH0bow,7.09,7.45,2.57,2.508,0.0,0.062
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk2.mp3,YyJuFUz-kro,18.77,19.11,2.572,2.461,0.0,0.111
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk3.mp3,GM3CVRpZlNI,12.21,12.8,2.58,1.469,0.111,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk2.mp3,8xKjNTc8MGI,9.49,10.01,2.589,1.313,0.276,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk2.mp3,GM3CVRpZlNI,14.76,15.29,2.632,1.319,0.0,0.312
Shree#4,Shree,`r N d P,Shree/train_[SCjQC_Bwwdw]_chunk0.mp3,SCjQC_Bwwdw,18.47,19.08,2.644,1.394,0.214,0.036
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk4.mp3,cPwiWDJa9OA,16.2,16.76,2.657,1.339,0.273,0.045
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk4.mp3,1EcRrZvc52o,0.73,1.49,2.718,1.718,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk4.mp3,Ub1m8mVxvT0,15.47,15.89,2.727,1.5,0.227,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk3.mp3,YyJuFUz-kro,15.13,15.95,2.756,1.623,0.133,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk3.mp3,1EcRrZvc52o,18.63,19.36,2.864,1.818,0.045,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk1.mp3,GM3CVRpZlNI,18.7,18.99,2.918,1.731,0.0,0.188
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk2.mp3,1EcRrZvc52o,14.4,15.18,2.918,1.918,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk0.mp3,1EcRrZvc52o,8.98,9.28,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk0.mp3,1EcRrZvc52o,11.04,11.36,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk0.mp3,1EcRrZvc52o,18.06,18.35,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk0.mp3,1EcRrZvc52o,4.53,4.82,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk1.mp3,1EcRrZvc52o,6.99,7.31,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk1.mp3,1EcRrZvc52o,6.83,7.11,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk1.mp3,1EcRrZvc52o,6.26,6.54,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk1.mp3,1EcRrZvc52o,6.44,6.72,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk2.mp3,1EcRrZvc52o,13.17,13.51,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk2.mp3,1EcRrZvc52o,0.87,1.16,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk2.mp3,1EcRrZvc52o,1.26,1.56,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk2.mp3,1EcRrZvc52o,12.76,13.05,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk3.mp3,1EcRrZvc52o,1.99,2.29,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk3.mp3,1EcRrZvc52o,1.49,1.78,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk3.mp3,1EcRrZvc52o,17.72,18.04,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk4.mp3,1EcRrZvc52o,4.91,5.24,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[1EcRrZvc52o]_chunk4.mp3,1EcRrZvc52o,15.02,15.31,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk0.mp3,8xKjNTc8MGI,0.2,0.53,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk1.mp3,8xKjNTc8MGI,4.09,4.37,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk1.mp3,8xKjNTc8MGI,1.62,1.9,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk2.mp3,8xKjNTc8MGI,8.5,8.8,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk2.mp3,8xKjNTc8MGI,3.52,3.8,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk3.mp3,8xKjNTc8MGI,16.12,16.43,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk4.mp3,8xKjNTc8MGI,4.27,4.55,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk4.mp3,8xKjNTc8MGI,5.49,5.78,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk1.mp3,GM3CVRpZlNI,1.58,2.08,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk2.mp3,GM3CVRpZlNI,11.16,11.56,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk4.mp3,GM3CVRpZlNI,17.76,18.06,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk4.mp3,GM3CVRpZlNI,10.52,11.08,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk4.mp3,GM3CVRpZlNI,18.97,19.25,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk4.mp3,GM3CVRpZlNI,16.96,17.26,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk4.mp3,GM3CVRpZlNI,18.01,18.29,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk0.mp3,Nh9dUYUgf8Y,7.5,7.79,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk0.mp3,Nh9dUYUgf8Y,16.43,16.71,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk0.mp3,Nh9dUYUgf8Y,14.9,15.18,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk0.mp3,Nh9dUYUgf8Y,13.67,14.35,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk0.mp3,Nh9dUYUgf8Y,2.74,3.02,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk1.mp3,Nh9dUYUgf8Y,4.39,4.68,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk1.mp3,Nh9dUYUgf8Y,5.92,6.2,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk2.mp3,Nh9dUYUgf8Y,0.12,0.41,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk2.mp3,Nh9dUYUgf8Y,2.72,3.2,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk2.mp3,Nh9dUYUgf8Y,3.25,3.77,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk2.mp3,Nh9dUYUgf8Y,14.38,14.97,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk3.mp3,Nh9dUYUgf8Y,3.06,3.34,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk3.mp3,Nh9dUYUgf8Y,2.83,3.11,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk4.mp3,Nh9dUYUgf8Y,5.28,5.56,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk4.mp3,Nh9dUYUgf8Y,13.42,13.72,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Nh9dUYUgf8Y]_chunk4.mp3,Nh9dUYUgf8Y,9.76,10.04,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk0.mp3,Ub1m8mVxvT0,11.34,11.63,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk1.mp3,Ub1m8mVxvT0,14.45,14.77,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk1.mp3,Ub1m8mVxvT0,14.15,14.45,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk1.mp3,Ub1m8mVxvT0,5.21,5.56,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk2.mp3,Ub1m8mVxvT0,9.23,9.72,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk2.mp3,Ub1m8mVxvT0,1.16,1.44,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk4.mp3,Ub1m8mVxvT0,17.37,17.69,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk4.mp3,Ub1m8mVxvT0,19.52,19.86,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[Ub1m8mVxvT0]_chunk4.mp3,Ub1m8mVxvT0,3.96,4.28,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk0.mp3,YyJuFUz-kro,5.58,5.92,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk0.mp3,YyJuFUz-kro,13.6,14.22,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk0.mp3,YyJuFUz-kro,4.18,4.5,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk0.mp3,YyJuFUz-kro,19.09,19.4,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk0.mp3,YyJuFUz-kro,5.37,5.65,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk1.mp3,YyJuFUz-kro,13.33,13.71,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk1.mp3,YyJuFUz-kro,12.11,12.92,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk1.mp3,YyJuFUz-kro,18.83,19.11,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk1.mp3,YyJuFUz-kro,18.54,19.11,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk2.mp3,YyJuFUz-kro,2.72,3.16,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk2.mp3,YyJuFUz-kro,7.04,7.32,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk2.mp3,YyJuFUz-kro,9.23,9.51,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk2.mp3,YyJuFUz-kro,9.03,9.32,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk3.mp3,YyJuFUz-kro,10.1,10.68,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk3.mp3,YyJuFUz-kro,14.47,14.76,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk3.mp3,YyJuFUz-kro,12.96,13.24,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[YyJuFUz-kro]_chunk3.mp3,YyJuFUz-kro,10.61,11.47,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk0.mp3,cPwiWDJa9OA,3.43,3.72,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk0.mp3,cPwiWDJa9OA,0.84,1.17,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk0.mp3,cPwiWDJa9OA,7.29,7.77,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk0.mp3,cPwiWDJa9OA,0.5,0.84,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk1.mp3,cPwiWDJa9OA,19.41,19.8,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk1.mp3,cPwiWDJa9OA,17.17,17.46,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk2.mp3,cPwiWDJa9OA,5.1,5.39,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk2.mp3,cPwiWDJa9OA,14.74,15.02,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk4.mp3,cPwiWDJa9OA,7.27,7.56,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk4.mp3,cPwiWDJa9OA,22.35,22.63,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk4.mp3,cPwiWDJa9OA,19.63,19.91,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[cPwiWDJa9OA]_chunk4.mp3,cPwiWDJa9OA,20.64,20.92,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk0.mp3,pj--WoH0bow,17.05,17.33,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk0.mp3,pj--WoH0bow,25.9,26.19,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk0.mp3,pj--WoH0bow,0.14,0.44,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk0.mp3,pj--WoH0bow,16.8,17.08,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk1.mp3,pj--WoH0bow,22.38,22.77,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk1.mp3,pj--WoH0bow,22.77,23.7,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk1.mp3,pj--WoH0bow,21.58,21.88,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk1.mp3,pj--WoH0bow,11.96,12.25,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk1.mp3,pj--WoH0bow,26.68,26.97,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk2.mp3,pj--WoH0bow,21.6,22.17,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk2.mp3,pj--WoH0bow,21.08,21.74,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk2.mp3,pj--WoH0bow,13.19,13.48,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk3.mp3,pj--WoH0bow,12.34,12.62,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk3.mp3,pj--WoH0bow,21.87,22.15,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk3.mp3,pj--WoH0bow,6.58,6.86,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk3.mp3,pj--WoH0bow,14.01,14.36,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk3.mp3,pj--WoH0bow,13.78,14.36,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk4.mp3,pj--WoH0bow,13.87,14.63,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk4.mp3,pj--WoH0bow,3.59,3.88,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk4.mp3,pj--WoH0bow,6.44,6.72,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk4.mp3,pj--WoH0bow,2.79,3.29,3.0,3.0,0.0,0.0
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk0.mp3,8xKjNTc8MGI,6.51,6.83,3.056,3.0,0.0,0.056
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk2.mp3,pj--WoH0bow,6.22,6.52,3.059,3.0,0.059,0.0
Shree#4,Shree,`r N d P,Shree/train_[pj--WoH0bow]_chunk2.mp3,pj--WoH0bow,17.56,17.92,3.059,3.0,0.059,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk2.mp3,GM3CVRpZlNI,8.07,8.76,3.062,3.0,0.031,0.031
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk0.mp3,GM3CVRpZlNI,14.51,14.9,3.105,3.0,0.105,0.0
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk0.mp3,GM3CVRpZlNI,12.64,13.97,3.11,3.0,0.0,0.11
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk0.mp3,8xKjNTc8MGI,3.93,4.21,3.125,3.0,0.0,0.125
Shree#4,Shree,`r N d P,Shree/train_[8xKjNTc8MGI]_chunk2.mp3,8xKjNTc8MGI,3.86,4.14,3.125,3.0,0.0,0.125
Shree#4,Shree,`r N d P,Shree/train_[GM3CVRpZlNI]_chunk1.mp3,GM3CVRpZlNI,8.5,8.78,3.125,3.0,0.0,0.125
